Year,Canola,region,average_max_temp_in_4,average_max_temp_in_5,average_max_temp_in_6,average_max_temp_in_7,average_max_temp_in_8,average_max_temp_in_9,average_max_temp_in_10,days_above_25,days_under_0,longest_dry_spell,longest_wet_spell,days_over_95_precipitation,longest_heat_wave,longest_cold_wave,SPI_in_4,SPI_in_5,SPI_in_6,SPI_in_7,SPI_in_8,SPI_in_9,SPI_in_10,Region,Soil Zone
2004,4.81895869909501,3,285.4945983886719,287.2544860839844,291.6907653808594,296.9444580078125,293.92218017578125,293.7085876464844,284.05438232421875,25,3,6,18,16,3,7,0.1122803944559851,0.5436346077877998,-0.003913173619097,0.3154603208852573,0.4520269330997699,0.0722033631391696,0.2109331636047125,3.0,2.0
2005,2.8320803927692353,3,286.9848327636719,288.7516174316406,294.5749206542969,298.8421630859375,297.4004821777344,294.0115966796875,285.1352844238281,46,0,7,31,14,5,4,-0.0058912438422109,0.3414956422911646,0.4831731354043468,0.261615252398694,0.007747156565063,-0.0028082399825291,0.2348386948561894,3.0,2.0
2006,-4.210680732287219,3,288.8045349121094,291.2507629394531,295.8464660644531,301.4090881347656,300.16510009765625,292.9333190917969,281.06512451171875,68,2,14,11,8,5,2,0.3034052535029649,0.1447908729548511,0.1400501172404286,-0.0219726310131911,-0.2147706713032159,0.1822822928874654,0.0907774246177294,3.0,2.0
2007,-1.3103038275173233,3,284.96783447265625,292.15960693359375,296.0505065917969,302.0994873046875,298.4197082519531,294.1933288574219,285.8705749511719,63,4,8,10,11,6,4,-0.0089795902933008,0.468232986379838,0.2466139388397476,-0.1829010773138765,0.3524864187332579,0.2126155093878869,0.0694029380764423,3.0,2.0
2008,-0.16678889292107257,3,285.2320861816406,290.61932373046875,293.6586608886719,299.2628173828125,299.78790283203125,292.01025390625,284.8330078125,46,0,9,14,12,3,4,0.0585971998223405,-0.0341357062696486,0.1287433981901651,0.2861244479027025,0.0800775776759925,0.2643636221412133,0.0638878551351814,3.0,2.0
2009,2.9181055621487246,3,282.9261169433594,290.0262145996094,295.5933837890625,296.73797607421875,297.4416198730469,298.7966003417969,280.3580017089844,54,1,8,13,9,7,8,0.1602032115843107,-0.0550126759351693,-0.1383150980876658,0.3009379279242072,0.2390264106052446,-0.1896532036646645,0.7142958343590148,3.0,2.0
2010,3.3477407701780173,3,287.62664794921875,289.2789001464844,293.9936218261719,299.0369873046875,298.3190002441406,290.16473388671875,287.15032958984375,43,1,12,15,22,3,2,0.3999561094391503,0.5346525942479421,0.0065995276139147,0.1521736384123307,0.5377962721291728,0.5793648355868984,-0.0893221713906259,3.0,2.0
2011,-6.479485991966339,3,279.9142761230469,287.0321044921875,294.1960144042969,299.09661865234375,299.904296875,295.20257568359375,287.0645446777344,60,0,13,8,15,3,4,0.3763183141986486,0.4648845251958378,0.2150258226051359,0.064167569284965,0.0406731047843857,-0.1557750907525113,0.1031878540988933,3.0,2.0
2012,-2.26357472428435,3,285.71612548828125,289.7380065917969,296.3169250488281,301.3525390625,300.59735107421875,296.7444763183594,282.36029052734375,74,2,13,15,12,4,3,0.3764912167072711,0.2640378177716011,-0.0240310337956342,0.2273463231618168,0.0345028682469723,-0.2961622917659108,0.4359225151795095,3.0,2.0
2013,6.99309249218101,3,275.2155456542969,290.3432922363281,294.5967102050781,297.3817443847656,298.4562683105469,295.1602478027344,282.54742431640625,47,16,8,12,17,2,4,0.1989134884675325,-0.0670179214311942,0.2274882039153759,0.3589387841722175,0.3059108003351423,0.3098776114771985,0.1567020973822993,3.0,2.0
2014,7.335124033296047,3,281.4747314453125,290.6490173339844,294.3195495605469,297.7425842285156,298.4479064941406,292.8396911621094,286.3096008300781,45,3,7,14,13,5,4,0.5044663824648368,0.0887485742367545,0.3825490328315975,-0.2700671046823857,0.4274216130534187,0.1536337518268442,-0.2435058477134469,3.0,2.0
2015,0.9802936042374313,3,286.00189208984375,290.6676330566406,297.46246337890625,299.6714782714844,299.6054382324219,294.98974609375,286.9166259765625,64,0,7,13,11,4,3,0.010308831060159,-0.0015603971379184,-0.0065053974378307,0.4991987559050129,-0.1070374960549817,0.1276291068133045,0.2182316478035363,3.0,2.0
2016,6.228601205005173,3,285.1856994628906,293.6517333984375,297.4384765625,297.83648681640625,299.2065734863281,293.0445251464844,284.601318359375,56,0,7,23,17,4,2,0.0984684504807877,-0.0088207146189736,0.1967402092487965,0.5537789068673428,0.3756174313859947,0.4123397545788091,0.5183889340609683,3.0,2.0
2017,0.40704118286610225,3,284.7976989746094,292.0361633300781,296.00531005859375,302.0627136230469,298.8267517089844,293.5877990722656,285.757568359375,66,0,7,13,9,6,3,0.1659151273913131,-0.1945489281569531,-0.1210997011187732,-0.0133224417711273,-0.0702777595481629,0.2599042424921423,0.0229242520358416,3.0,2.0
2018,-0.668530942933117,3,280.13726806640625,296.16510009765625,297.27862548828125,299.3542175292969,301.7939147949219,290.1825866699219,281.656005859375,72,11,11,8,8,8,10,-0.1563091681326773,-0.2438469736117878,0.2848755971398498,0.0809177540526906,-0.1708479092119643,0.576119326890331,0.1732933169480436,3.0,2.0
2019,-1.3509650389059829,3,285.3223876953125,291.0979309082031,297.2854309082031,299.9476318359375,298.1235656738281,291.5993347167969,280.5232849121094,59,3,8,22,19,5,3,0.2205319452665687,-0.3303023523158626,0.1445854068225817,0.0999171058900932,0.3932683657449002,0.9597896802966032,0.4221947877669371,3.0,2.0
2020,-1.1902611050525067,3,282.3424377441406,291.2743225097656,298.4635925292969,299.56268310546875,301.4658508300781,294.5440979003906,281.2803955078125,74,12,11,8,8,9,11,0.0426683931006479,-0.1120325399872051,-0.0332884544607462,0.3808413152473855,-0.1784020657328152,-0.046814371757292,0.2269811386034001,3.0,2.0
2021,-10.890048365796012,3,284.8568420410156,291.1071472167969,299.5570983886719,303.1932678222656,299.9734191894531,297.73162841796875,288.29705810546875,88,2,17,9,7,7,3,-0.0560091932901687,-0.0124532020971272,-0.2129667929445976,-0.0458019362616508,0.1363415040957939,-0.2036611979620083,0.0651296824816127,3.0,2.0
2022,3.856775841490524,3,277.2795104980469,290.2330627441406,296.3647766113281,299.51385498046875,300.88531494140625,297.2101135253906,286.4335632324219,68,7,12,10,15,5,5,0.450333401561688,0.2814979551867623,-0.1843215024094582,0.4036523357105314,0.0686714383702473,-0.2486666333826508,-0.0427086741000973,3.0,2.0
1990,-3.2379698039490066,31,284.5530700683594,290.12884521484375,296.7192687988281,298.71514892578125,300.3277282714844,296.48486328125,285.5718688964844,69,0,6,11,8,7,5,0.1316506440038619,0.1366302486777668,0.1990074989335038,0.2984939906110527,0.1507912016124175,0.1103082460650585,-0.0216386859688988,31.0,2.0
1991,6.993433894290373,31,287.2257385253906,291.6834716796875,296.5221862792969,297.3041687011719,299.5774230957031,292.08831787109375,281.77789306640625,49,4,6,16,19,6,4,0.3907634376463182,0.3547859484910862,0.097756988124341,0.2742448579767341,0.1442981212719551,0.3832354677666814,0.3345090250960916,31.0,2.0
1992,-1.6362486087577963,31,282.9829406738281,293.259033203125,294.9657287597656,294.081787109375,296.3374938964844,291.6050109863281,284.77581787109375,32,3,7,11,11,5,6,0.2091583265297445,0.277240297269159,-0.224604193477872,0.3649671345880599,0.2965497011268514,0.2829036364641329,-0.109384292004614,31.0,2.0
1993,0.37347201434563004,31,284.4095153808594,292.42633056640625,293.1221008300781,293.8374938964844,295.82586669921875,290.55340576171875,284.0787048339844,23,1,7,17,10,5,5,0.0949343615398658,-0.0723759777317019,0.1252071159720005,0.5387107710569734,0.2684003761993448,0.371499863409708,-0.0498768207982578,31.0,2.0
1994,-1.3785502507332517,31,284.87725830078125,292.9507141113281,294.49420166015625,296.6833801269531,296.6871032714844,294.6664123535156,285.77899169921875,31,0,9,15,17,3,6,-0.0352698858379338,0.1327968283474732,0.3911283293650381,0.0861534752490423,0.3437174602133613,-0.0515257277893452,0.2250250559123555,31.0,2.0
1995,0.6083412829003123,31,280.5162658691406,289.8486633300781,297.2028503417969,297.732666015625,299.3025207519531,292.69879150390625,283.6837463378906,51,3,7,21,17,8,4,0.2449927623274047,0.2801279191561434,0.0441243386315932,0.4508982405865231,0.1085054563851536,0.0055197609134102,0.3456368199805059,31.0,2.0
1996,2.0341466152463212,31,278.3337097167969,287.9969482421875,296.1965637207031,296.3040771484375,299.8487854003906,291.57781982421875,283.4537048339844,45,8,9,15,10,5,3,0.5499987215314118,-0.0084533541808656,0.0907702492789997,0.4554253622058558,0.1553731516465511,0.2595445777630615,0.255807990064797,31.0,2.0
1997,-0.10131482259745539,31,280.4398498535156,289.27728271484375,298.1651306152344,298.3927307128906,299.2663879394531,295.3885192871094,284.7147521972656,64,7,7,22,12,4,8,0.1865083142724875,0.107138168239005,-0.3159421861804852,0.3890402786276211,0.2613991648249176,0.0092434057880455,0.2776098423259411,31.0,2.0
1998,0.6021507477178432,31,287.4610900878906,292.131591796875,292.21368408203125,297.9317626953125,299.4407958984375,295.20556640625,285.15625,51,0,9,33,12,3,9,0.1327252913472147,0.2439675809895335,0.5165639999838743,0.1201352235609832,0.2509657688934407,-0.0859879993628999,0.2159787098943585,31.0,2.0
1999,-7.855469883254406,31,284.1553039550781,289.6623229980469,293.4247741699219,297.1186828613281,297.5187072753906,290.7103576660156,283.9427795410156,29,1,7,16,22,2,3,-0.0212290343597105,0.6273603283064746,0.1095824915429405,0.2068074256478376,0.236776335762328,0.3902295359036191,0.1400236193874173,31.0,2.0
2000,4.325823284485775,31,283.55755615234375,290.9293518066406,292.4324645996094,297.95672607421875,297.44012451171875,291.23297119140625,285.4385070800781,37,3,6,36,18,3,5,0.4221023795342181,0.2054027024201665,0.3609400224414629,0.2716002146859587,0.5401678175328061,0.3124222272884312,0.2494239134183054,31.0,2.0
2001,-0.05482021430520945,31,283.8294677734375,291.6092224121094,293.8861389160156,297.8676452636719,299.4521179199219,293.5077209472656,283.3196716308594,53,3,9,12,10,5,2,0.2201879270381278,0.2313548241767841,0.2387120616285577,0.3936134971515946,-0.2089253336508292,0.0419733878557951,0.1561660153996579,31.0,2.0
2002,-7.9958668085957285,31,282.04620361328125,288.12762451171875,296.0430908203125,299.6009216308594,295.5843505859375,292.55450439453125,277.9200134277344,46,11,9,15,14,4,7,0.3470771831371529,0.0598641745579061,-0.0466701868600509,0.1232142762151721,0.6362307434026004,0.2349900884389025,0.2896326908211359,31.0,2.0
2003,-3.3979996041737976,31,284.74920654296875,290.7408752441406,293.88836669921875,299.2195739746094,301.3598937988281,292.2944030761719,287.3561706542969,63,7,9,16,9,10,2,0.2938389642956679,0.1941265250495088,0.1053294453691388,0.027964719767208,-0.0829698759033443,0.2987630491090527,0.0744004207053726,31.0,2.0
2004,6.1387813989605675,31,285.1202697753906,286.9326171875,291.66650390625,296.52813720703125,293.353515625,293.44610595703125,283.969970703125,24,2,8,15,19,3,6,0.1769095778021588,0.5498986871180664,0.00821768038812,0.339136982652972,0.4730014152448762,0.1105087207880199,0.2063657808748047,31.0,2.0
2005,1.3129558392223757,31,286.4910583496094,288.56243896484375,294.2564697265625,298.382568359375,296.8858337402344,293.7319641113281,284.7325134277344,43,0,6,31,13,5,4,-0.0082639213149913,0.2485514082448481,0.4545851301994997,0.1902702311338099,-0.1212168659584068,-0.1034042336370284,0.1993816835651697,31.0,2.0
2006,0.2273970803260461,31,288.6805725097656,291.1308288574219,295.82965087890625,301.0968933105469,299.5022277832031,292.2898254394531,281.11968994140625,64,2,13,13,10,5,2,0.3189255539003662,0.1972554309383616,0.0837001819518752,-0.1900464568610108,-0.1193113516782332,0.1807901064098671,0.1410312691335235,31.0,2.0
2007,-0.8192478798578513,31,284.7143249511719,291.6503601074219,295.87420654296875,300.9068603515625,297.83807373046875,294.0787658691406,285.5724182128906,59,4,7,16,11,5,4,0.0363563453395256,0.455934098309426,0.4249205657541314,-0.0878399962293478,0.3174229905982435,0.2297004671930459,0.0894597110705357,31.0,2.0
2008,2.173020958670694,31,285.11456298828125,290.23638916015625,293.57476806640625,298.3447570800781,299.25750732421875,291.4675598144531,284.54522705078125,39,0,10,14,13,2,4,0.0153521045969716,-0.1052084416576807,0.1975851655064998,0.1746401050401134,0.1078502498319597,0.3305601178563579,0.0516507490785439,31.0,2.0
2009,7.502013337985293,31,282.2084655761719,289.4642639160156,295.04931640625,296.2006530761719,297.0095520019531,298.0932922363281,280.1490173339844,50,5,8,12,7,8,9,0.2055209368068745,0.0043764799379621,-0.1494301969748591,0.2707935057418031,0.2818808825670429,-0.1876584020236932,0.7401732575084142,31.0,2.0
2010,3.0719424144831464,31,287.59454345703125,289.24505615234375,293.64361572265625,298.1607971191406,297.7148132324219,289.7727966308594,286.6832580566406,31,1,11,15,21,3,3,0.2573814024969075,0.5952160816980242,0.2156703012326937,0.2109134520898285,0.5592994167248515,0.44854062391262,-0.1036504247874557,31.0,2.0
2011,-8.319214710306564,31,279.56646728515625,286.6524353027344,294.1383972167969,298.826416015625,299.8089904785156,294.2799987792969,286.50299072265625,54,0,13,16,14,3,4,0.3997280644109151,0.328897997399652,0.3247937322690021,0.0672135549804761,-0.0232287342697751,-0.123769698869122,0.0884763501283869,31.0,2.0
2012,-2.9714580363838436,31,285.4756774902344,289.53961181640625,296.0290222167969,300.76300048828125,299.6802673339844,295.8983459472656,282.2695617675781,68,2,13,16,11,3,3,0.3772942494425616,0.2903625179021331,0.0827281810503489,0.0436148812473891,0.102620020251194,-0.2815757643501154,0.475694300285347,31.0,2.0
2013,4.4123522819835586,31,275.28302001953125,290.0736999511719,294.5762023925781,296.9024963378906,297.92401123046875,294.6795959472656,282.18292236328125,43,15,8,15,18,2,4,0.2726912724176828,0.0782270015491509,0.1803838829710101,0.4062489562705357,0.138845363324907,0.3289208498916587,0.0945458883378854,31.0,2.0
2014,-6.282230806124428,31,279.712890625,290.1208190917969,293.9019470214844,296.85736083984375,297.6774597167969,292.2322082519531,285.8009948730469,36,7,7,14,14,5,3,0.5462843053329292,0.1224820673338911,0.4315198587513923,-0.290382853951294,0.4491585912915184,0.1443750050226528,-0.2652558609408263,31.0,2.0
2015,0.0820999044800459,31,285.4507751464844,290.4275207519531,296.9272155761719,299.0032043457031,298.88092041015625,294.6034851074219,286.2651672363281,55,0,9,13,9,4,3,-0.1094466802700981,-0.0017407030069729,-0.0317478754397685,0.5155450988118382,0.0169784304183334,0.1351697945826144,0.283189954385987,31.0,2.0
2016,4.105344413796956,31,284.0176696777344,293.1595764160156,296.6681213378906,297.6053466796875,298.6761474609375,292.52947998046875,284.2959289550781,47,0,7,23,18,3,2,0.0844499017681787,-0.0165011270506766,0.2832015578808866,0.4601690210511123,0.404264244156684,0.3291229590902379,0.6229924243403784,31.0,2.0
2017,1.6839726712171412,31,284.1022644042969,291.56976318359375,295.5386657714844,300.98651123046875,298.3225402832031,293.11773681640625,285.0430603027344,60,0,8,15,10,6,3,0.1766558863293672,-0.2345829702093012,-0.0547670874019883,0.0990468362736055,-0.1036326760555741,0.3205630000782416,0.0366461446861467,31.0,2.0
2018,0.3248774185033554,31,279.6917419433594,295.9687194824219,297.1921081542969,298.60089111328125,301.0953674316406,289.7831115722656,281.00994873046875,69,10,11,13,5,8,10,-0.2176444088112686,-0.2782551789350254,0.3661032128429645,0.0450828714210058,-0.3702565175259649,0.4985142365737095,0.2574432332972782,31.0,2.0
2019,1.1446959645020058,31,285.0816345214844,290.8350524902344,296.7380676269531,299.6980895996094,297.7598876953125,291.39813232421875,280.2569885253906,56,3,7,23,15,6,2,0.3472306913371745,-0.2465658378056821,0.2227071918022218,-0.0205676029901674,0.421552542635681,0.9132066955526356,0.3831538072881468,31.0,2.0
2020,2.803428309213089,31,281.19952392578125,290.7486267089844,298.1239013671875,299.7420654296875,300.5931091308594,294.1082763671875,280.9881286621094,68,12,6,12,9,7,6,0.1943429121616612,-0.1720135119773214,-0.2099649437040499,0.3186611270194547,-0.1767568115103407,-0.0326104519238003,0.2422723655572973,31.0,2.0
2021,-7.603125494313918,31,285.0074157714844,291.10125732421875,299.6105651855469,302.94244384765625,299.6521911621094,297.22174072265625,288.12103271484375,83,1,12,9,7,7,2,-0.146112731046861,-0.2220397596067073,-0.3362289124785941,-0.2262347837287255,0.1554136343621252,-0.0811480466984997,-0.0611844008501367,31.0,2.0
2022,1.7332670883664747,31,277.16168212890625,289.9204406738281,296.2471618652344,299.2944030761719,300.32342529296875,296.47760009765625,286.20855712890625,66,7,12,10,15,5,6,0.5144273722451629,0.3642944139312748,-0.2481776849032206,0.2193500804975162,0.0760842815834126,-0.0877150203585383,-0.040054035350885,31.0,2.0
1990,-0.36517067301185335,32,284.4876403808594,290.010986328125,296.41644287109375,298.45953369140625,300.0640563964844,296.28619384765625,285.27734375,65,0,8,12,10,7,5,0.1210606371535949,0.1401320015241442,0.1753137016321267,0.2763454095286671,0.1829566729425753,0.128084000196698,-0.0419010359768877,32.0,1.0
1991,0.9036730225575056,32,287.0922546386719,291.5333251953125,296.30218505859375,297.3243713378906,299.4344177246094,291.9757080078125,281.7215270996094,51,4,6,16,17,6,4,0.3634915988707308,0.4074690928006734,0.1715626056144026,0.2766648446192908,0.2192563859684728,0.4095995959175643,0.255775217094306,32.0,1.0
1992,-2.1661989477720383,32,283.33746337890625,293.1531066894531,294.8898620605469,293.9467468261719,296.34600830078125,291.5309753417969,284.5731201171875,32,3,7,11,12,5,7,0.1884882171726123,0.2355454583350901,-0.2399897707601732,0.474490525803482,0.239923521582871,0.2432722507660993,-0.0749060520580228,32.0,1.0
1993,7.325136707768451,32,284.4198303222656,292.2262878417969,292.9091491699219,293.65777587890625,295.5062255859375,290.29705810546875,283.94940185546875,20,1,7,14,11,5,5,0.1182852809147563,-0.0919113627527349,0.081267113868552,0.544254676011422,0.2963788530364994,0.3329833185059598,-0.0424934968423987,32.0,1.0
1994,-3.9222726646764414,32,284.82977294921875,292.7615661621094,294.2373352050781,296.68145751953125,296.71624755859375,294.8712158203125,285.7080383300781,33,0,8,15,17,3,4,-0.0423067129708906,0.0453060584898483,0.4087138677579406,0.0825689416783945,0.2841705024091802,-0.0555764956797431,0.2002774421069937,32.0,1.0
1995,-6.508397703020231,32,280.765625,289.6734619140625,296.91607666015625,297.50909423828125,299.098876953125,292.59185791015625,283.54217529296875,49,2,6,21,13,8,4,0.2479896193175896,0.2725631770449153,0.1022043634609037,0.4768464935265245,0.133752374487649,-0.0468886952459046,0.3856820609240698,32.0,1.0
1996,3.0667615927370733,32,278.4753723144531,287.8089904785156,296.1427307128906,296.24578857421875,300.0754699707031,291.18829345703125,283.275390625,45,9,11,13,13,5,3,0.5830006920356662,0.0344097659100121,0.1063771244635801,0.467609644566098,0.0911258301165995,0.3301893538228312,0.2444862674935636,32.0,1.0
1997,2.6027039424906775,32,280.7220764160156,289.37322998046875,298.0519714355469,298.3206787109375,299.2137451171875,295.216796875,284.66607666015625,62,6,7,21,9,4,8,0.2121071793850936,0.1107258954621123,-0.2778374264791319,0.3969064521574897,0.2002413560270109,0.0094800976477096,0.249299001275081,32.0,1.0
1998,0.30032583613263597,32,287.2764587402344,292.0476989746094,291.9966735839844,297.8590393066406,299.5932922363281,295.5054016113281,285.068359375,52,0,9,33,10,3,6,0.1473169596135726,0.1794833076108048,0.5565793180666802,0.1306538702059663,0.2623473111654147,-0.0280056551209843,0.1969394783020449,32.0,1.0
1999,-1.6407679361243055,32,283.90667724609375,289.45770263671875,293.1223449707031,296.79815673828125,297.5840148925781,290.5635070800781,283.85418701171875,30,1,10,15,22,3,3,0.0823619474699218,0.5994674405371304,0.1318342879874926,0.2862087710155952,0.3019945260245964,0.3820654225147721,0.0894583147699591,32.0,1.0
2000,4.579422625719843,32,283.4761657714844,290.7479553222656,292.2585754394531,297.8189697265625,297.2626037597656,291.0777282714844,285.2677307128906,35,3,9,36,17,2,5,0.4335622655642017,0.2097065659636566,0.3998466996924609,0.3581191227266236,0.4796969445667421,0.2621877674804006,0.2631527479822381,32.0,1.0
